Customer Name,City,State,Days to Ship,Product Name,Actual Discount,Sales,Profit,Quantity,Order Day of Week,Order Day of Year,Order Year,Ship Day of Week,Ship Day of Year,Ship Year
339,42,49,4,1483,18.5,37,-36,2,4,30,2015,1,34,2015
339,42,49,4,1360,90.5,181,-87,3,4,30,2015,1,34,2015
437,552,70,2,225,0.0,104,16,2,4,30,2015,6,32,2015
437,552,70,2,1365,88.6,886,-89,7,4,30,2015,6,32,2015
437,552,70,2,1595,127.1,1271,-127,11,4,30,2015,6,32,2015
437,552,70,2,1145,0.0,517,72,5,4,30,2015,6,32,2015
398,336,56,1,1586,2.0,20,0,2,4,30,2015,5,31,2015
619,933,119,6,441,0.0,197,79,4,5,31,2015,4,37,2015
619,933,119,6,627,0.0,77,5,4,5,31,2015,4,37,2015
375,569,2,6,1622,4.3,43,17,1,6,32,2015,5,38,2015
336,686,59,6,1019,0.0,48,3,3,6,32,2015,5,38,2015
472,120,81,6,946,15.0,150,5,1,6,32,2015,5,38,2015
442,76,4,4,213,0.0,89,31,3,0,33,2015,4,37,2015
166,530,77,6,209,0.0,22,4,1,0,33,2015,6,39,2015
166,530,77,6,448,0.0,17,7,3,0,33,2015,6,39,2015
591,122,5,4,514,30.4,304,95,2,0,33,2015,4,37,2015
727,122,5,5,1263,0.0,34,12,3,1,34,2015,6,39,2015
727,122,5,5,1063,0.0,251,55,8,1,34,2015,6,39,2015
44,19,59,0,1477,0.0,338,13,7,2,35,2015,2,35,2015
468,506,77,4,375,15.4,154,14,1,3,36,2015,0,40,2015
196,521,111,4,993,0.0,45,8,5,4,37,2015,1,41,2015
22,188,33,7,676,0.0,46,0,3,4,37,2015,4,44,2015
512,198,41,5,1436,0.0,876,228,2,4,37,2015,2,42,2015
512,198,41,5,236,0.0,2843,256,9,4,37,2015,2,42,2015
512,198,41,5,1036,0.0,56,10,3,4,37,2015,2,42,2015
512,198,41,5,701,0.0,234,56,2,4,37,2015,2,42,2015
365,847,103,0,997,36.0,72,-38,1,4,37,2015,4,37,2015
365,847,103,0,1449,112.5,225,-63,3,4,37,2015,4,37,2015
365,847,103,0,496,497.0,994,-656,4,4,37,2015,4,37,2015
365,847,103,0,301,9.5,19,-9,2,4,37,2015,4,37,2015
365,847,103,0,33,11.0,22,-15,3,4,37,2015,4,37,2015
365,847,103,0,69,16.5,33,-25,4,4,37,2015,4,37,2015
365,847,103,0,676,15.5,31,-31,4,4,37,2015,4,37,2015
365,847,103,0,1497,14.0,28,-1,2,4,37,2015,4,37,2015
209,634,84,5,752,0.0,63,19,3,5,38,2015,3,43,2015
209,634,84,5,357,144.75,965,-68,3,5,38,2015,3,43,2015
699,914,21,2,516,15.4,154,41,1,5,38,2015,0,40,2015
297,741,40,3,1326,603.2,1508,-981,8,5,38,2015,1,41,2015
237,534,74,4,1759,29.3,293,36,6,6,39,2015,3,43,2015
237,534,74,4,60,0.0,50,23,2,6,39,2015,3,43,2015
785,146,7,6,1058,22.9,229,51,3,6,39,2015,5,45,2015
670,97,67,5,574,0.0,107,32,2,0,40,2015,5,45,2015
670,97,67,5,443,0.0,100,28,2,0,40,2015,5,45,2015
670,97,67,5,65,0.0,178,52,4,0,40,2015,5,45,2015
92,308,81,4,765,0.0,209,2,7,0,40,2015,4,44,2015
411,384,51,5,915,16.0,32,-10,5,0,40,2015,5,45,2015
411,384,51,5,248,145.5,291,-116,5,0,40,2015,5,45,2015
594,940,27,5,207,0.0,19,4,1,3,43,2015,1,48,2015
659,215,5,6,1315,30.9,309,82,2,3,43,2015,2,49,2015
786,822,2,4,1765,0.0,112,37,4,3,43,2015,0,47,2015
242,687,70,6,1530,0.0,81,41,3,3,43,2015,2,49,2015
242,687,70,6,162,0.0,11,4,1,3,43,2015,2,49,2015
551,991,81,6,1546,197.3,1973,767,5,3,43,2015,2,49,2015
551,991,81,6,573,0.0,170,75,3,3,43,2015,2,49,2015
551,991,81,6,184,0.0,13,3,2,3,43,2015,2,49,2015
551,991,81,6,1775,0.0,145,44,3,3,43,2015,2,49,2015
337,137,20,5,531,0.0,123,17,3,4,44,2015,2,49,2015
337,137,20,5,219,0.0,15,3,1,4,44,2015,2,49,2015
337,137,20,5,1527,0.0,188,4,8,4,44,2015,2,49,2015
337,137,20,5,979,0.0,123,17,9,4,44,2015,2,49,2015
337,137,20,5,1760,24.6,246,0,5,4,44,2015,2,49,2015
492,576,87,5,1739,0.0,535,128,5,4,44,2015,2,49,2015
492,576,87,5,973,0.0,209,84,7,4,44,2015,2,49,2015
513,395,1,2,1673,41.7,278,62,3,4,44,2015,6,46,2015
477,109,41,6,563,35.0,70,-28,5,4,44,2015,3,50,2015
269,235,7,5,1421,39.7,397,-4,5,4,44,2015,2,49,2015
719,908,70,6,1658,44.2,442,74,3,5,45,2015,4,51,2015
367,589,59,5,172,0.0,22,3,2,5,45,2015,3,50,2015
367,589,59,5,1265,0.0,22,11,2,5,45,2015,3,50,2015
367,589,59,5,677,0.0,517,46,2,5,45,2015,3,50,2015
607,933,119,6,1775,0.0,339,102,7,5,45,2015,4,51,2015
683,422,114,0,973,0.0,30,12,1,5,45,2015,5,45,2015
584,847,103,4,390,46.0,92,-15,4,5,45,2015,2,49,2015
653,633,59,4,1527,0.0,71,1,3,6,46,2015,3,50,2015
653,633,59,4,149,162.6,1084,166,2,6,46,2015,3,50,2015
503,833,41,5,168,0.0,151,9,3,6,46,2015,4,51,2015
503,833,41,5,1630,0.0,238,31,5,6,46,2015,4,51,2015
155,406,68,5,761,41.0,82,-18,4,6,46,2015,4,51,2015
661,553,94,4,529,0.0,88,3,2,0,47,2015,4,51,2015
661,553,94,4,572,0.0,226,63,4,0,47,2015,4,51,2015
661,553,94,4,558,0.0,308,142,14,0,47,2015,4,51,2015
217,50,77,5,1035,0.0,207,2,7,0,47,2015,5,52,2015
713,290,30,2,1769,0.0,22,6,2,1,48,2015,3,50,2015
713,290,30,2,927,0.0,11,1,1,1,48,2015,3,50,2015
713,290,30,2,1244,0.0,9,3,1,1,48,2015,3,50,2015
598,102,15,7,838,51.2,256,83,5,1,48,2015,1,55,2015
598,102,15,7,1765,5.0,50,13,2,1,48,2015,1,55,2015
598,102,15,7,115,3.9,39,15,6,1,48,2015,1,55,2015
87,403,81,1,290,0.0,24,0,2,3,50,2015,4,51,2015
95,799,13,7,1425,81.8,409,143,3,3,50,2015,3,57,2015
95,799,13,7,545,0.0,48,13,2,3,50,2015,3,57,2015
95,799,13,7,297,0.0,161,40,3,3,50,2015,3,57,2015
95,799,13,7,1769,0.0,34,9,3,3,50,2015,3,57,2015
95,799,13,7,258,0.0,1026,482,4,3,50,2015,3,57,2015
95,799,13,7,343,0.0,2880,1296,9,3,50,2015,3,57,2015
706,46,59,3,15,0.0,103,26,2,3,50,2015,6,53,2015
706,46,59,3,1783,0.0,24,2,4,3,50,2015,6,53,2015
706,46,59,3,768,0.0,101,48,5,3,50,2015,6,53,2015
706,46,59,3,612,38.9,389,99,9,3,50,2015,6,53,2015
623,550,7,7,1779,0.0,56,6,14,3,50,2015,3,57,2015
623,550,7,7,239,0.0,80,2,2,3,50,2015,3,57,2015
97,987,41,5,1033,0.0,142,70,5,4,51,2015,2,56,2015
97,987,41,5,1071,0.0,72,16,3,4,51,2015,2,56,2015
141,971,77,6,1500,0.0,119,53,5,4,51,2015,3,57,2015
141,971,77,6,594,89.1,891,0,5,4,51,2015,3,57,2015
141,971,77,6,346,49.2,328,35,2,4,51,2015,3,57,2015
141,971,77,6,892,49.2,328,15,2,4,51,2015,3,57,2015
620,644,87,7,292,0.0,60,22,4,4,51,2015,4,58,2015
620,644,87,7,690,39.3,262,-12,1,4,51,2015,4,58,2015
620,644,87,7,1323,67.2,448,-53,3,4,51,2015,4,58,2015
210,590,7,6,217,0.0,97,37,3,5,52,2015,4,58,2015
210,590,7,6,280,0.0,54,4,3,5,52,2015,4,58,2015
210,590,7,6,1707,0.0,48,5,3,5,52,2015,4,58,2015
210,590,7,6,1140,0.0,154,46,5,5,52,2015,4,58,2015
210,590,7,6,1473,62.85,419,-44,4,5,52,2015,4,58,2015
705,834,81,3,890,0.0,1348,445,7,5,52,2015,1,55,2015
346,923,117,2,1523,0.0,48,2,3,6,53,2015,1,55,2015
346,923,117,2,1641,0.0,47,16,2,6,53,2015,1,55,2015
346,923,117,2,1717,0.0,54,17,4,6,53,2015,1,55,2015
75,402,54,4,1679,0.0,312,147,11,0,54,2015,4,58,2015
303,563,9,4,1477,0.0,97,4,2,0,54,2015,4,58,2015
690,500,41,3,494,0.0,2478,1041,5,0,54,2015,3,57,2015
619,76,4,6,310,0.0,58,8,2,0,54,2015,6,60,2015
619,76,4,6,21,0.0,27,6,3,0,54,2015,6,60,2015
302,528,59,5,218,0.0,57,6,4,1,55,2015,6,60,2015
284,956,13,5,1354,47.5,475,26,2,1,55,2015,6,60,2015
544,326,108,3,1724,0.0,101,38,2,1,55,2015,4,58,2015
544,326,108,3,405,0.0,147,65,6,1,55,2015,4,58,2015
544,326,108,3,459,88.8,222,-100,2,1,55,2015,4,58,2015
535,285,96,5,664,0.0,161,19,4,3,57,2015,1,62,2015
287,554,41,3,784,0.0,112,40,4,3,57,2015,6,60,2015
287,554,41,3,1374,0.0,423,186,2,3,57,2015,6,60,2015
587,122,5,4,433,0.0,23,6,2,3,57,2015,0,61,2015
595,279,81,3,1759,9.8,98,12,2,3,57,2015,6,60,2015
414,26,65,4,1434,661.0,1322,-317,6,3,57,2015,0,61,2015
414,26,65,4,1390,71.5,143,-106,7,3,57,2015,0,61,2015
414,26,65,4,471,386.5,773,-681,10,3,57,2015,0,61,2015
268,898,81,6,1396,0.0,19,8,1,4,58,2015,3,64,2015
521,552,70,0,1387,0.0,439,220,9,4,58,2015,4,58,2015
521,552,70,0,670,0.0,179,38,6,4,58,2015,4,58,2015
96,70,59,4,1270,45.6,456,-25,6,4,58,2015,1,62,2015
263,285,96,2,1050,0.0,5274,1898,10,5,59,2015,0,61,2015
263,285,96,2,1581,0.0,1429,472,4,5,59,2015,0,61,2015
720,311,41,5,1045,0.0,137,48,2,5,59,2015,3,64,2015
720,311,41,5,1182,0.0,743,349,3,5,59,2015,3,64,2015
412,644,87,2,324,75.6,756,-59,14,5,59,2015,0,61,2015
657,805,26,1,1767,0.0,43,11,4,6,60,2015,0,61,2015
698,494,84,0,446,3.5,7,-4,2,6,60,2015,6,60,2015
637,833,41,4,28,0.0,85,31,6,6,60,2015,3,64,2015
637,833,41,4,624,0.0,66,18,5,6,60,2015,3,64,2015
46,453,9,3,1002,37.1,371,115,1,0,61,2015,3,64,2015
598,315,71,7,502,0.0,325,75,6,0,61,2015,0,68,2015
598,315,71,7,559,0.0,62,29,3,0,61,2015,0,68,2015
419,58,61,6,22,0.0,121,55,12,0,61,2015,6,67,2015
419,58,61,6,52,0.0,59,24,2,0,61,2015,6,67,2015
419,58,61,6,1191,20.4,136,29,2,0,61,2015,6,67,2015
55,847,103,6,599,69.6,116,-157,5,0,61,2015,6,67,2015
6,218,1,4,378,32.9,329,4,1,1,62,2015,5,66,2015
6,218,1,4,451,0.0,44,20,5,1,62,2015,5,66,2015
6,218,1,4,934,0.0,9,3,2,1,62,2015,5,66,2015
391,933,119,4,159,0.0,21,5,2,2,63,2015,6,67,2015
391,933,119,4,240,0.0,130,13,3,2,63,2015,6,67,2015
353,306,81,2,191,0.0,17,8,2,3,64,2015,5,66,2015
353,306,81,2,618,0.0,145,7,5,3,64,2015,5,66,2015
13,0,81,4,280,0.0,54,4,3,3,64,2015,0,68,2015
197,422,114,3,508,0.0,1236,383,3,4,65,2015,0,68,2015
197,422,114,3,1645,0.0,75,5,3,4,65,2015,0,68,2015
197,422,114,3,98,0.0,33,11,2,4,65,2015,0,68,2015
197,422,114,3,1367,0.0,426,68,3,4,65,2015,0,68,2015
197,422,114,3,1204,0.0,262,29,2,4,65,2015,0,68,2015
159,410,41,2,549,0.0,45,23,1,5,66,2015,0,68,2015
159,410,41,2,1091,0.0,621,236,2,5,66,2015,0,68,2015
139,287,79,4,237,217.7,311,-644,2,6,67,2015,3,71,2015
82,783,84,4,1399,0.0,52,25,3,0,68,2015,4,72,2015
82,783,84,4,489,23.2,232,80,7,0,68,2015,4,72,2015
82,783,84,4,281,0.0,99,41,5,0,68,2015,4,72,2015
627,383,81,2,771,0.0,125,6,5,0,68,2015,2,70,2015
627,383,81,2,1262,0.0,19,9,3,0,68,2015,2,70,2015
627,383,81,2,1088,0.0,862,198,5,0,68,2015,2,70,2015
46,933,119,0,857,0.0,23,4,2,0,68,2015,0,68,2015
522,306,81,4,206,0.0,114,45,6,0,68,2015,4,72,2015
688,102,15,6,315,6.3,63,-1,4,0,68,2015,6,74,2015
601,933,119,5,1650,0.0,133,44,3,3,71,2015,1,76,2015
601,933,119,5,0,0.0,296,50,10,3,71,2015,1,76,2015
601,933,119,5,471,0.0,464,28,3,3,71,2015,1,76,2015
736,350,87,5,1600,11.0,110,2,7,3,71,2015,1,76,2015
780,254,41,0,432,0.0,233,67,8,3,71,2015,3,71,2015
644,181,98,4,306,0.0,107,9,4,3,71,2015,0,75,2015
191,152,41,3,68,0.0,56,9,3,3,71,2015,6,74,2015
191,152,41,3,568,0.0,41,11,4,3,71,2015,6,74,2015
317,992,41,3,645,0.0,166,53,4,4,72,2015,0,75,2015
343,306,81,7,1718,0.0,13,5,1,4,72,2015,4,79,2015
409,338,9,4,1432,106.4,1064,225,7,4,72,2015,1,76,2015
409,338,9,4,531,0.0,246,34,6,4,72,2015,1,76,2015
409,338,9,4,1376,22.4,224,-12,4,4,72,2015,1,76,2015
585,987,41,2,1763,0.0,55,15,2,5,73,2015,0,75,2015
203,717,41,4,991,0.0,14,7,2,5,73,2015,2,77,2015
203,717,41,4,751,0.0,87,23,5,5,73,2015,2,77,2015
522,933,119,4,820,0.0,126,3,3,5,73,2015,2,77,2015
522,933,119,4,570,0.0,72,21,7,5,73,2015,2,77,2015
8,652,41,2,216,0.0,242,82,8,5,73,2015,0,75,2015
8,652,41,2,302,0.0,57,13,3,5,73,2015,0,75,2015
420,29,80,2,983,35.0,70,-31,9,5,73,2015,0,75,2015
618,99,79,0,1009,255.5,511,-450,6,5,73,2015,5,73,2015
618,99,79,0,1304,1285.5,2571,-2211,11,5,73,2015,5,73,2015
674,269,81,4,1713,0.0,11,2,1,6,74,2015,3,78,2015
674,269,81,4,172,0.0,34,4,3,6,74,2015,3,78,2015
230,885,77,4,1409,13.3,133,-4,3,0,75,2015,4,79,2015
230,885,77,4,20,0.0,16,7,2,0,75,2015,4,79,2015
414,697,5,6,170,0.0,344,148,7,0,75,2015,6,81,2015
564,221,61,4,843,56.4,564,69,9,0,75,2015,4,79,2015
170,870,125,6,293,104.0,208,-100,9,3,78,2015,2,84,2015
412,576,87,3,304,0.0,154,28,7,4,79,2015,0,82,2015
412,576,87,3,1094,85.05,567,180,8,4,79,2015,0,82,2015
109,561,41,3,392,0.0,332,119,7,4,79,2015,0,82,2015
16,776,7,0,489,13.2,132,46,4,4,79,2015,4,79,2015
16,776,7,0,604,4.4,44,-5,1,4,79,2015,4,79,2015
16,776,7,0,715,74.8,748,283,4,4,79,2015,4,79,2015
16,776,7,0,151,32.1,214,18,2,4,79,2015,4,79,2015
703,556,88,4,401,0.0,214,105,7,5,80,2015,2,84,2015
703,556,88,4,1594,115.6,1156,231,10,5,80,2015,2,84,2015
258,725,41,3,328,0.0,2699,890,9,5,80,2015,1,83,2015
503,296,83,5,1239,9.0,18,-6,3,5,80,2015,3,85,2015
444,805,26,2,1563,0.0,585,88,4,6,81,2015,1,83,2015
444,805,26,2,302,0.0,77,17,4,6,81,2015,1,83,2015
444,805,26,2,303,0.0,40,10,2,6,81,2015,1,83,2015
444,805,26,2,1284,0.0,30,12,2,6,81,2015,1,83,2015
444,805,26,2,1491,0.0,74,4,4,6,81,2015,1,83,2015
270,29,80,5,1105,14.0,28,-1,3,6,81,2015,4,86,2015
466,919,113,5,286,28.0,56,-44,4,0,82,2015,5,87,2015
120,402,54,4,144,0.0,279,70,2,0,82,2015,4,86,2015
100,658,14,5,1140,0.0,246,74,8,0,82,2015,5,87,2015
181,336,56,6,363,38.7,387,52,3,1,83,2015,0,89,2015
181,336,56,6,1548,78.5,785,270,2,1,83,2015,0,89,2015
181,336,56,6,1481,0.0,59,27,2,1,83,2015,0,89,2015
181,336,56,6,1675,0.0,226,14,6,1,83,2015,0,89,2015
181,336,56,6,1198,0.0,859,43,6,1,83,2015,0,89,2015
713,552,70,4,1538,0.0,137,63,3,3,85,2015,0,89,2015
713,552,70,4,750,0.0,39,4,2,3,85,2015,0,89,2015
527,928,59,7,215,0.0,117,6,4,3,85,2015,3,92,2015
261,515,81,5,1697,0.0,81,29,5,4,86,2015,2,91,2015
80,681,98,5,374,0.0,345,107,2,4,86,2015,2,91,2015
80,681,98,5,158,0.0,28,0,1,4,86,2015,2,91,2015
80,681,98,5,449,0.0,36,13,5,4,86,2015,2,91,2015
80,681,98,5,1338,24.0,60,-26,2,4,86,2015,2,91,2015
132,40,3,4,1366,0.0,283,48,2,4,86,2015,1,90,2015
28,910,115,5,254,0.0,174,54,3,6,88,2015,4,93,2015
326,830,87,5,1778,0.0,99,11,2,6,88,2015,4,93,2015
326,830,87,5,64,0.0,323,71,7,6,88,2015,4,93,2015
495,890,98,2,1039,0.0,141,27,6,6,88,2015,1,90,2015
495,890,98,2,1488,0.0,332,53,4,6,88,2015,1,90,2015
642,178,61,3,1679,0.0,180,34,6,0,89,2015,3,92,2015
492,285,96,2,1418,0.0,412,148,3,0,89,2015,2,91,2015
420,688,40,5,582,61.6,154,8,2,0,89,2015,5,94,2015
420,688,40,5,1379,73.6,184,-28,5,0,89,2015,5,94,2015
420,688,40,5,406,0.0,527,132,2,0,89,2015,5,94,2015
670,933,119,2,1605,0.0,54,8,6,1,90,2015,3,92,2015
613,910,115,5,594,35.6,356,0,2,2,91,2015,0,96,2015
316,177,30,1,380,0.0,371,41,3,4,93,2015,5,94,2015
316,177,30,1,1050,0.0,2637,949,5,4,93,2015,5,94,2015
316,177,30,1,1649,0.0,26,8,2,4,93,2015,5,94,2015
316,177,30,1,668,0.0,227,95,8,4,93,2015,5,94,2015
316,177,30,1,1478,0.0,136,15,4,4,93,2015,5,94,2015
211,302,59,5,495,133.9,1339,223,3,4,93,2015,2,98,2015
423,632,1,3,1622,30.2,302,121,7,4,93,2015,0,96,2015
680,75,30,5,180,0.0,24,8,4,4,93,2015,2,98,2015
543,619,67,5,80,0.0,445,209,4,4,93,2015,2,98,2015
543,619,67,5,1713,0.0,32,5,3,4,93,2015,2,98,2015
543,619,67,5,135,120.0,300,-125,3,4,93,2015,2,98,2015
32,797,91,5,202,0.0,107,9,2,4,93,2015,2,98,2015
499,372,5,5,1565,60.9,406,-10,2,4,93,2015,2,98,2015
499,372,5,5,464,80.1,534,119,7,4,93,2015,2,98,2015
113,364,30,2,2,0.0,120,23,4,5,94,2015,0,96,2015
768,440,14,0,764,0.0,79,39,3,5,94,2015,5,94,2015
510,873,1,3,1808,0.0,40,13,3,6,95,2015,2,98,2015
510,873,1,3,687,107.4,716,101,5,6,95,2015,2,98,2015
2,102,15,7,419,26.4,264,3,2,6,95,2015,6,102,2015
266,277,38,2,6,10.0,20,-4,3,6,95,2015,1,97,2015
266,277,38,2,121,17.5,35,-33,2,6,95,2015,1,97,2015
266,277,38,2,885,241.0,482,-145,3,6,95,2015,1,97,2015
449,209,59,3,1397,0.0,38,6,2,0,96,2015,3,99,2015
449,209,59,3,1659,20.55,137,-6,1,0,96,2015,3,99,2015
449,209,59,3,148,243.45,1623,134,3,0,96,2015,3,99,2015
524,76,4,4,1737,0.0,330,16,3,0,96,2015,4,100,2015
524,76,4,4,281,0.0,79,33,4,0,96,2015,4,100,2015
524,76,4,4,795,0.0,1226,417,5,0,96,2015,4,100,2015
251,847,103,6,1033,21.5,43,-1,3,0,96,2015,6,102,2015
660,380,7,0,539,0.0,260,57,5,1,97,2015,1,97,2015
339,741,40,2,182,0.0,19,8,4,2,98,2015,4,100,2015
339,741,40,2,1770,0.0,12,3,1,2,98,2015,4,100,2015
339,741,40,2,594,237.6,594,-297,5,2,98,2015,4,100,2015
422,864,4,5,1249,0.0,25,2,3,3,99,2015,1,104,2015
422,864,4,5,678,0.0,512,205,2,3,99,2015,1,104,2015
762,625,14,4,1308,50.7,507,175,4,3,99,2015,0,103,2015
463,933,119,4,541,0.0,147,21,3,3,99,2015,0,103,2015
116,190,52,2,988,0.0,104,19,2,3,99,2015,5,101,2015
116,190,52,2,1679,0.0,57,27,2,3,99,2015,5,101,2015
152,552,70,6,209,0.0,22,4,1,4,100,2015,3,106,2015
152,552,70,6,730,0.0,177,21,6,4,100,2015,3,106,2015
614,686,59,6,927,0.0,73,10,9,4,100,2015,3,106,2015
614,686,59,6,248,0.0,465,140,4,4,100,2015,3,106,2015
614,686,59,6,460,70.2,468,0,3,4,100,2015,3,106,2015
353,576,87,7,986,0.0,106,49,2,5,101,2015,5,108,2015
353,576,87,7,1120,0.0,53,6,2,5,101,2015,5,108,2015
353,576,87,7,611,13.1,131,54,3,5,101,2015,5,108,2015
85,620,41,4,21,0.0,27,6,3,6,102,2015,3,106,2015
481,421,99,2,973,7.5,15,-3,1,6,102,2015,1,104,2015
282,272,87,2,1210,58.05,387,32,6,6,102,2015,1,104,2015
498,98,57,1,872,0.0,28,0,3,6,102,2015,0,103,2015
511,91,77,2,1381,33.6,336,112,6,1,104,2015,3,106,2015
6,621,87,2,1293,0.0,42,16,3,3,106,2015,5,108,2015
172,367,96,5,745,0.0,351,130,8,3,106,2015,1,111,2015
368,139,5,5,183,0.0,41,11,7,3,106,2015,1,111,2015
368,139,5,5,1571,42.9,286,64,2,3,106,2015,1,111,2015
151,501,45,5,1507,69.5,139,-139,5,3,106,2015,1,111,2015
735,257,83,5,1127,361.2,516,-396,2,3,106,2015,1,111,2015
421,517,77,7,544,0.0,126,6,5,4,107,2015,4,114,2015
421,517,77,7,214,0.0,145,59,5,4,107,2015,4,114,2015
421,517,77,7,1596,0.0,28,13,3,4,107,2015,4,114,2015
421,517,77,7,1364,4.1,41,1,2,4,107,2015,4,114,2015
421,517,77,7,241,0.0,42,14,1,4,107,2015,4,114,2015
196,995,113,3,21,4.5,9,-5,2,4,107,2015,0,110,2015
196,995,113,3,1208,83.5,167,-73,2,4,107,2015,0,110,2015
546,901,43,2,1602,0.0,53,16,3,4,107,2015,6,109,2015
546,901,43,2,462,0.0,910,200,5,4,107,2015,6,109,2015
369,898,81,5,730,0.0,84,34,3,6,109,2015,4,114,2015
643,394,81,3,437,0.0,40,1,3,0,110,2015,3,113,2015
266,887,61,0,844,13.0,130,16,2,1,111,2015,1,111,2015
266,887,61,0,564,0.0,141,28,8,1,111,2015,1,111,2015
266,887,61,0,583,4.6,46,4,3,1,111,2015,1,111,2015
266,887,61,0,717,37.2,372,144,2,1,111,2015,1,111,2015
266,887,61,0,1662,76.5,510,-24,2,1,111,2015,1,111,2015
537,282,96,6,280,0.0,54,4,3,1,111,2015,0,117,2015
663,56,59,4,1438,54.7,547,207,4,3,113,2015,0,117,2015
102,871,101,7,1593,95.5,191,-187,3,4,114,2015,4,121,2015
102,871,101,7,474,114.0,228,-114,3,4,114,2015,4,121,2015
655,422,114,4,1525,0.0,38,14,2,5,115,2015,2,119,2015
766,757,62,7,318,0.0,100,0,2,6,116,2015,6,123,2015
766,757,62,7,670,0.0,143,14,5,6,116,2015,6,123,2015
477,102,15,2,1759,26.0,130,2,3,6,116,2015,1,118,2015
516,154,59,5,1375,132.7,1327,221,7,6,116,2015,4,121,2015
516,154,59,5,1346,119.4,796,47,3,6,116,2015,4,121,2015
614,157,87,4,1642,0.0,76,25,3,0,117,2015,4,121,2015
458,207,62,5,1001,0.0,1243,398,3,1,118,2015,6,123,2015
638,124,25,2,248,0.0,233,70,2,3,120,2015,5,122,2015
638,124,25,2,802,0.0,174,71,1,3,120,2015,5,122,2015
631,138,67,0,1634,0.0,158,69,3,3,120,2015,3,120,2015
333,102,15,1,184,3.0,30,5,5,3,120,2015,4,121,2015
20,576,87,4,476,166.5,1110,144,2,4,121,2015,1,125,2015
563,857,122,6,106,0.0,22,9,2,4,121,2015,3,127,2015
59,47,87,3,1450,106.9,1069,71,8,4,121,2015,0,124,2015
59,47,87,3,55,0.0,27,8,2,4,121,2015,0,124,2015
59,47,87,3,733,0.0,32,11,2,4,121,2015,0,124,2015
355,119,59,3,1099,305.55,2037,359,9,4,121,2015,0,124,2015
381,992,41,4,993,0.0,25,9,3,5,122,2015,2,126,2015
687,572,108,4,277,0.0,164,78,3,5,122,2015,2,126,2015
687,572,108,4,559,0.0,206,97,10,5,122,2015,2,126,2015
54,29,80,2,832,271.5,543,-130,2,5,122,2015,0,124,2015
54,29,80,2,1373,318.0,636,-153,6,5,122,2015,0,124,2015
352,357,59,4,766,0.0,137,45,5,6,123,2015,3,127,2015
352,357,59,4,1576,46.95,313,-26,3,6,123,2015,3,127,2015
39,531,41,3,1406,37.2,93,-62,7,6,123,2015,2,126,2015
39,531,41,3,50,17.2,172,34,6,6,123,2015,2,126,2015
50,707,41,4,565,0.0,89,20,6,0,124,2015,4,128,2015
50,707,41,4,791,0.0,83,34,4,0,124,2015,4,128,2015
666,556,88,4,385,0.0,41,16,2,0,124,2015,4,128,2015
666,556,88,4,191,0.0,26,12,3,0,124,2015,4,128,2015
666,556,88,4,743,0.0,89,26,2,0,124,2015,4,128,2015
305,394,81,0,21,0.0,9,2,1,0,124,2015,0,124,2015
647,30,71,3,836,0.0,117,51,2,3,127,2015,6,130,2015
647,30,71,3,438,0.0,31,2,2,3,127,2015,6,130,2015
647,30,71,3,1077,0.0,87,4,2,3,127,2015,6,130,2015
647,30,71,3,803,0.0,173,86,1,3,127,2015,6,130,2015
496,213,7,3,991,0.0,28,14,4,3,127,2015,6,130,2015
494,437,2,2,595,53.6,536,232,3,3,127,2015,5,129,2015
318,933,119,5,1143,0.0,148,15,2,3,127,2015,1,132,2015
208,394,81,0,1640,0.0,22,0,1,4,128,2015,4,128,2015
46,49,81,4,287,0.0,80,3,3,4,128,2015,1,132,2015
46,49,81,4,164,0.0,43,2,3,4,128,2015,1,132,2015
46,49,81,4,45,0.0,41,8,3,4,128,2015,1,132,2015
420,497,87,6,1367,25.6,256,17,2,5,129,2015,4,135,2015
420,497,87,6,342,66.75,445,-73,2,5,129,2015,4,135,2015
84,542,69,5,1272,0.0,324,10,2,5,129,2015,3,134,2015
84,542,69,5,385,0.0,123,49,6,5,129,2015,3,134,2015
714,663,9,2,80,0.0,222,104,2,6,130,2015,1,132,2015
714,663,9,2,141,0.0,67,29,1,6,130,2015,1,132,2015
368,234,59,0,1133,61.6,176,8,1,6,130,2015,6,130,2015
368,234,59,0,209,0.0,88,16,4,6,130,2015,6,130,2015
33,15,7,3,986,0.0,159,73,3,0,131,2015,3,134,2015
710,871,101,4,1300,63.5,127,-56,4,1,132,2015,5,136,2015
710,871,101,4,147,136.5,273,-224,4,1,132,2015,5,136,2015
58,834,81,4,1641,0.0,47,16,2,2,133,2015,6,137,2015
58,834,81,4,1768,0.0,38,17,3,2,133,2015,6,137,2015
110,266,101,5,293,69.5,139,-67,6,2,133,2015,0,138,2015
483,737,41,5,968,0.0,567,28,1,3,134,2015,1,139,2015
483,737,41,5,1645,0.0,140,6,5,3,134,2015,1,139,2015
483,737,41,5,1716,0.0,44,15,4,3,134,2015,1,139,2015
180,411,41,3,773,0.0,249,30,5,3,134,2015,6,137,2015
49,367,96,7,602,0.0,194,52,4,4,135,2015,4,142,2015
316,926,78,2,1310,50.9,509,215,6,4,135,2015,6,137,2015
316,926,78,2,1392,0.0,330,125,3,4,135,2015,6,137,2015
